name,COG0016,COG0048,COG0049,COG0051,COG0052,COG0072,COG0080,COG0081,COG0087,COG0088,COG0090,COG0091,COG0092,COG0093,COG0094,COG0096,COG0097,COG0098,COG0099,COG0100,COG0103,COG0127,COG0149,COG0164,COG0184,COG0185,COG0186,COG0197,COG0198,COG0200,COG0244,COG0256,COG0343,COG0504,COG0532,COG0533,COG0541,PCA_Score1(0.3788800313633495),PCA_Score2(0.08864301227468922),PCA_Score3(0.05932774093286737)
GCA_019429125,0.206986914,0.087727857,0.224456751,0.168354688,0.101640905,0.101655012,,0.09043825,0.055045184,0.206357446,0.085643468,,0.257311415,0.1651509,0.156122565,0.242565257,0.015863308,0.145171305,0.041152631,0.225008213,0.124135139,,0.150785336,0.045007584,0.133584449,0.178897769,0.176288016,0.133196186,0.220457748,0.098746846,0.074844695,0.127770881,0.057874055,0.090127232,0.059197075,0.115905702,0.12823171,-6.043569885045079,-0.690355037956334,0.25370489099814797
GCA_019594065,0.39003015,0.158892935,0.148773495,0.264067529,0.249866785,0.088956722,0.248275484,0.315938231,,,,,,0.165264013,0.283233874,0.080897326,0.189494982,0.39897808,0.251413598,0.116545252,0.264809665,0.201254054,0.041675463,0.293915138,0.101834677,,0.175466389,0.263502589,0.151628686,0.224137715,0.22323859,0.044917981,0.292594488,0.103303476,0.26221545,0.279326448,0.282536883,-3.123151452622945,1.409088586932036,1.2428560157529085
GCA_019594235,0.37095927,,,0.315147689,0.24773808,,,0.288604003,,,,,,,0.30747279,0.081067757,0.215956968,0.457993232,0.249905013,0.13768086,,0.224669388,0.036836008,0.280221931,0.100317902,,,,,0.220000742,0.257474793,0.03144567,0.258123675,0.09797481,0.223512931,0.279180076,,-1.767297716424999,0.8550342340638074,1.2691008901537675
GCA_019662115,0.415126328,0.401109312,0.560357287,0.617404213,0.709038585,0.286764088,,,0.33020006,,0.452009462,,0.419950535,0.702952313,0.714779678,0.658687622,0.27249401,0.32020584,0.5922697,0.723712168,,,,0.431766881,,0.387049557,,0.517320426,0.426313636,,0.534053947,0.395469655,,,0.357874819,0.527231727,0.628660531,3.834563118807578,-0.12979926239386272,-0.06790143785610232
GCA_019685555,0.682826477,0.853488481,0.917079292,0.647988486,0.620046687,0.062868437,0.539332348,0.784483431,0.731685441,0.584308995,0.255029747,0.65541036,0.545295516,0.770692647,0.814229268,0.719239045,0.664495982,0.16957636,0.717120372,0.528902203,0.644262552,0.643059427,0.662578311,0.759862367,0.921703799,0.652100343,0.900781501,0.628675256,0.514643051,0.918786675,0.255477346,0.468016299,0.653348148,0.790187173,0.863669392,0.064453764,0.783107678,10.56407462410856,-2.4424870597002295,0.8468683235864288
GCA_019685655,0.629018616,0.795901851,0.839468126,0.647555864,0.600761177,0.196216498,0.586569917,0.850675618,0.753948997,0.545530501,0.240148034,0.55517347,0.548294955,0.813913552,0.817844291,0.634564001,0.674710338,0.171369049,0.727816654,0.526623818,0.598252501,0.723525804,0.664980838,0.781997725,0.931018531,0.71315599,0.879803539,0.528994016,0.702090718,,0.238797474,0.486269557,0.606117157,0.810896762,0.749327158,0.065620085,0.806643217,10.092192266954811,-2.868872195735124,1.1401510844341678
GCA_019704295,0.248704053,0.508821159,0.337650668,0.56520113,0.139405549,0.14597463,0.409983476,0.382252465,0.480273515,0.332301333,0.124826209,0.034600106,0.230848519,0.176020843,0.258732221,0.541384881,0.230802408,0.29023532,0.32652024,0.564947138,0.104989779,0.07798976,0.363862962,0.647323823,0.449506629,0.403150223,0.296047041,0.267811761,0.332006104,0.150787737,0.533890151,0.41658359,0.136593181,0.14775489,0.393302163,0.239140363,0.570621902,0.25107122283189665,-2.661321879942484,-0.7814474944498069
GCA_020027365,0.134146228,,,0.167862603,0.534498142,0.640342517,,,0.847254307,0.36193764,,0.508834335,0.635421894,0.781178354,0.263808083,,,0.831278124,,0.289704903,0.83093762,,,0.245218096,0.900541136,0.202931897,0.029129636,0.190405896,0.30206417,0.620220907,,0.81126759,,,0.718557214,,0.127020798,3.1238779097553913,3.0060346806001235,-1.8106596494739893
GCA_020027675,0.349311756,0.460100261,0.112249872,0.404900393,0.483861211,0.129720281,0.195095269,0.372954917,0.314181771,0.060894267,0.178862645,0.412978253,0.462559386,0.173362614,0.279035556,0.112057519,0.317139977,0.516802818,0.272388704,0.175626754,0.273955206,0.209638489,0.100507749,0.363009962,0.248824418,0.500701155,0.221087191,0.336254821,,,0.383880089,0.079667702,0.295928145,0.110636463,0.260871472,0.377340429,0.347326897,-1.1310463640726292,1.6266877649423355,3.035324208530355
GCA_020028255,0.10787862,0.349115933,0.59141872,0.140077745,0.688877178,0.302703649,0.217716147,0.392016789,0.406500005,0.325048223,0.541997861,0.505780202,0.423204286,0.770192952,0.195377766,0.681838399,0.431642152,0.387138545,0.305152263,0.298536133,0.400795218,0.107985293,0.281948294,0.216091551,0.5209331,0.183436234,0.104493111,0.192506512,0.477209771,0.421435746,0.307195494,0.525138063,0.293542292,0.235063058,0.510050561,0.199690438,0.117388202,1.091518661932759,1.4932840711083848,-2.102718499774058
GCA_020051845,0.352245922,0.335755892,0.392047423,0.476347268,0.514688422,0.132200866,,0.364711615,0.238201232,0.243098624,0.661348171,0.357382795,0.26340811,0.365196508,0.501877212,0.34609017,0.301171315,0.240249031,0.174953381,0.302372599,0.450903554,,0.101026818,0.348137649,0.504501606,0.18279711,,0.27865327,0.358194542,,0.280598779,0.243571479,,0.114189436,0.241459973,0.330800722,0.439303879,0.1457291440036582,0.5952620022971655,-0.2029914506207529
GCA_020052545,,0.354461961,0.39883125,,,0.139982679,,0.430591848,0.491093239,0.235744682,0.493914911,,,0.541542424,0.448482408,0.419036501,0.331781504,0.29114714,0.361804248,0.586353077,0.302152143,0.379023441,0.081892929,,0.484614934,,,,0.278874189,,0.319126443,0.231616853,,0.186111898,,,0.439654658,0.7732418817470245,-0.4881410653676308,0.6856489003637491
GCA_020053375,0.66643427,0.54763703,0.726311627,0.698664303,0.546562953,0.441374169,,,0.483287797,,0.534775943,,0.487093123,0.676667737,0.656784804,,0.532510989,0.623633351,0.59595531,,,,,0.833035729,,0.494898356,,0.539099994,,,0.670259339,,,,0.592442785,0.541078227,0.579669691,5.205826545172444,1.0567494874966705,0.8914288644621318
GCA_020054495,,0.473198156,0.132539294,0.492194847,0.218909438,0.481400614,0.259408297,0.347823253,0.882396468,0.067676077,0.055892675,0.906726397,0.955573211,0.230632143,0.154874478,0.203004973,0.310587266,0.445561951,0.202134228,0.197438408,0.285632485,0.134206876,0.065061256,0.681268816,0.118726082,0.293970295,0.201586853,0.359135647,0.294575038,0.227002565,0.418668768,0.082726522,0.671201382,0.449974737,0.275202666,0.565475927,1.0,1.4349669140852401,4.17540819844441,4.4830521107582735
GCA_020056025,0.529709043,0.33879278,0.544902995,0.449367269,0.470882996,,,,0.292201954,0.207595201,0.443551937,0.399782242,0.346603077,0.612728974,0.710469513,0.320394602,0.287055466,0.40279737,0.312644621,0.615058642,0.590770034,,0.179563232,0.448130265,0.499918356,0.172140773,0.563193088,0.254617318,0.210082583,,,0.171092991,,,0.486755843,0.423129741,0.557370021,1.9550870818840036,0.5202478086757754,-0.01642089621012402
GCA_020056305,0.283211101,0.600768828,0.689861569,0.29351558,0.228066423,0.04793895,0.407742209,0.315001251,0.217508699,0.54573847,0.192854081,,0.578970353,0.424291873,0.236433004,0.587381928,0.262213514,0.339381071,0.683355235,0.43636329,0.236449167,0.095476462,0.104390709,0.173067979,0.692093573,0.537154194,,0.555838871,,,0.209166278,0.220394078,,0.357084599,,0.503470927,0.161838992,1.0346945946814612,-2.0835698355639214,0.30035235283115125
GCA_020056635,,0.653221681,0.689512174,0.323015581,,,,0.371317057,0.2279545,0.535094656,0.185833346,,0.661204265,0.398183075,0.236000049,0.542030089,0.278981123,0.375854335,0.667055807,,,0.088572513,0.088298445,0.170933784,0.648719227,0.503913395,,0.472344576,,,0.217184938,0.191893323,,0.315130125,,,0.160559078,1.0388020167471015,-1.3958496035473256,0.40514772389932496
GCA_020057405,0.146701925,0.442100721,0.621368737,0.302326411,0.055830088,0.052482724,0.150487241,0.303886802,0.128486459,0.268832415,0.082085629,,0.439814584,0.421797691,0.242986604,0.301221079,0.236925287,0.327582439,0.377095762,0.419428632,0.271069723,0.245090598,0.187961768,0.147226538,0.505292625,0.269007561,0.32857138,0.373687372,,,0.24178614,0.141459488,,0.08373723,0.099428985,0.343365229,0.13734845,-1.8154876046581305,-1.1298758331151992,0.8663982982311988
GCA_020148105,0.110068201,0.148759806,0.325297744,0.191092099,0.157373322,0.115284994,0.198286723,0.073517654,0.123709587,0.475586491,0.779170133,0.609228054,0.150748976,0.169727201,0.170880191,1.0,0.705644739,0.878069559,0.039165401,0.086209038,0.366587157,0.109053405,0.393569277,0.080862122,0.010963171,0.216090297,0.277815226,0.524932708,0.125293475,0.149088223,0.487103199,0.274001002,0.553487193,0.023013516,0.435551564,0.238712347,0.536240195,-0.8828637915495365,2.7959872015664087,-1.451132411296188
GCA_020201485,0.289766551,0.351149919,0.078984885,0.295614705,,0.132089916,0.208311741,0.279949398,0.284654374,0.081959346,0.044137811,0.271129781,0.328401755,0.200628762,0.527266491,0.112071214,0.341561683,0.415514466,0.31342731,0.173447386,,0.234800917,0.172629181,0.178757769,,0.349872359,0.192911139,0.30422484,0.039920015,,0.319625388,0.044512669,0.28155773,0.118746979,0.196930478,,0.357788755,-2.3347777692385194,0.9235039195538107,2.03217042024265
GCA_020341775,0.687417303,0.785818747,0.626102138,0.593028441,0.462186786,0.205999494,0.458291207,0.438177145,0.402446013,0.442156995,,0.358421581,0.445417989,0.528321124,,,,,0.358729921,0.510959181,0.416050289,0.477936414,0.341622303,0.518815302,0.690431737,0.470770073,0.65010983,0.364016281,0.293214259,,0.207061372,,0.44544648,0.65470188,0.464590866,0.073048021,0.606211923,3.922216895523326,-1.8832355820953202,1.051737361862705
GCA_020343435,0.21090349,0.296832699,0.538392176,0.431772797,0.22511365,0.061986591,,0.334589575,0.317534836,,0.332726314,,0.260385921,0.381846036,0.389946588,0.576394503,0.195515063,0.284520577,0.450593712,0.535134188,0.332747265,,,0.378696199,0.322298038,0.291503912,,0.29243601,,,0.462527802,0.324797755,,,0.205088071,0.405394087,0.292177103,0.1331022055194808,-0.9096326317788594,-0.32859295776907127
GCA_020343515,0.392416003,0.380265049,0.140954568,0.504519235,0.195943167,0.41622428,0.268882248,0.261181705,0.845052791,0.063452747,0.056684683,0.958281103,0.85266876,0.220070919,0.206055408,0.26439757,0.280923974,0.51727637,0.220713363,0.259106396,0.280108507,0.186462128,0.075299154,,0.136837622,0.251935403,0.228399105,0.382831939,0.256941636,0.261347363,0.457184824,0.06085559,0.586949728,0.424527397,0.28874268,0.550585692,0.876859811,0.7958035895617355,3.8613708687166928,4.467112546122547
GCA_020343615,,0.126488031,0.364553326,0.17394118,0.234448901,0.046532311,,0.186234974,0.111628471,0.303615891,0.111812843,,0.165971937,0.261725587,0.379071457,0.196869882,0.110383908,0.177693672,0.248170965,0.315060273,0.227305322,,0.130897125,0.16467065,0.215780216,0.149065853,0.313591538,0.132701643,0.141718112,,0.178883796,0.124928844,,0.19031131,0.11401975,0.136944125,0.25146241,-3.804534793258696,-0.4811234865991499,0.13039462068096652
GCA_020345945,0.185207038,0.365538056,0.407068629,0.199228545,,,0.344694155,0.230571954,,,0.2084692,0.241048293,,,0.320969441,0.481387714,0.34889326,0.129635348,0.207087472,0.251265912,0.346045224,0.233729402,0.293723184,,0.406357093,0.288767265,,0.071900483,0.179134214,0.252396798,0.174697563,0.174315043,,0.464254969,0.295206299,0.122089676,0.303430153,-1.4547613275744673,-0.7477298612812,-0.688542363310803
GCA_020346605,0.142191158,0.279572496,0.411182307,0.309302687,0.354904979,0.055364854,0.262096937,0.271866305,0.265404566,0.301286503,0.180702672,0.240002877,0.342016418,0.319669252,0.344840822,0.403797799,0.283566159,0.109299936,,,0.353883451,0.162535391,0.158008219,0.340975173,0.413550153,0.340912421,0.198546292,0.052663466,0.130355239,0.256533685,0.222683384,0.265474377,0.322293474,,0.405849379,0.057928171,0.404938808,-1.7008187663666616,-0.7189540194485854,-0.6560155407090281
GCA_020347565,0.434207228,0.525473859,0.058888815,0.413203285,0.484899087,0.172050305,0.204230598,0.354746506,0.409929359,0.043650486,0.147182556,0.636586557,0.465957336,0.248303466,0.327728847,0.137699063,0.263809809,0.566276329,0.282917291,0.149987299,0.247554336,0.253039508,0.130923963,0.323814205,0.26638247,0.576183618,0.245447836,0.338735902,0.323412286,0.472687153,0.406812445,0.09098294,0.402286792,0.115849478,0.308957204,0.405131788,0.328307803,-0.24295100115711207,2.2627869409042716,3.9177185999645614
GCA_020348365,,0.630808091,,0.514267369,0.449311167,,0.398821205,0.456572173,0.40789851,0.446142653,0.232803673,0.358600358,0.403762385,0.53350057,0.618634687,0.637367072,0.440147982,0.14853858,0.290006225,0.546401097,0.433942384,0.544751086,0.445330899,0.552839388,0.609284723,0.403802371,0.556586869,0.366958088,,,0.203587292,0.319108604,,0.615474526,,0.058438506,0.48276926,3.0478276864133043,-2.3084966757967593,0.2793057330171674
GCA_020348445,0.414520672,0.66138166,0.088754387,0.282002432,0.422403811,0.206112573,0.192242171,0.407849099,0.384216917,0.045532653,0.102656051,0.430497966,0.369259435,0.167332015,0.296957111,0.155688613,0.279649127,0.442996008,0.216601491,0.123759681,0.306127202,0.13538215,0.058311734,0.39343224,0.082907906,0.477277195,0.188677262,0.346864134,0.269893019,0.341778977,0.33350567,0.063984959,0.363641586,0.113957503,0.242225337,0.386111264,0.466612865,-1.2774864527012024,1.8726001192385573,3.1205818757266903
GCA_020350385,0.53056194,0.674736019,0.605355783,0.656939083,0.520469525,0.064802317,0.486511958,0.814623522,,0.524641719,0.264717663,0.544513464,0.526303401,,0.749014257,0.732779994,0.624465349,0.169609175,0.652178445,0.50137781,0.565177664,,,0.554046126,0.865937598,0.616495021,0.937822721,0.554507114,,0.745936253,0.238260004,0.389863546,0.56465147,0.669852296,0.711873846,,0.716365085,7.012682395429467,-1.5217824921108027,0.4464936032410876
GCA_020350865,0.455768664,0.651445594,0.201514294,,0.422983827,0.195840835,0.227484224,0.443690548,,,,,,0.185433016,,,,,0.226476284,0.121302662,0.26552947,0.107565847,,0.416502394,0.090386358,,0.302546219,0.320234476,0.291562046,,0.376179163,,0.233810363,0.123956269,0.2737262,0.365487637,0.37739447,-0.4398493483321119,0.8297193376670371,0.5243933428943797
GCA_020351305,0.640965838,0.686516922,0.594577385,0.599924036,0.466876088,0.213605379,0.458039204,0.447322414,0.394342661,0.441918188,0.23140309,0.441590039,0.521754958,0.467268462,0.571189797,0.623587411,0.462050281,0.159108723,0.324560378,0.537441527,0.428724402,0.409796446,0.343954515,0.56936074,0.772362758,0.553746016,0.59898392,0.432714017,0.310653318,0.490060223,0.218228721,0.224733264,0.503598501,0.569163472,,0.038604707,0.673652609,4.395240396180431,-2.092928852614617,1.4559389968815861
GCA_020352645,0.473869199,0.744601282,0.507123544,,0.455480403,0.218136049,0.394488618,0.416544888,0.396188666,0.492172171,0.246973692,,,0.461393326,0.525001094,0.604985192,0.439836139,0.176861678,0.362384294,0.509140809,0.401912945,0.411998815,0.3548353,0.449291408,0.789070099,0.499808392,0.512781384,0.361195108,0.251999293,,0.226741801,0.299148482,0.455867826,0.624694672,0.497597852,0.042857636,0.608028264,3.2614714959425606,-2.21149555367468,0.1430629263640456
GCA_020354575,0.611556994,,0.541546838,0.628757468,0.416514139,0.190803266,0.514022967,0.46912117,0.406268723,0.371868945,0.22099922,0.372759012,0.433136332,0.426192011,0.527616006,0.539025211,0.423460363,0.17911718,0.399909573,0.507163222,0.407449819,0.446019496,0.360213337,0.497466161,0.684969304,0.552369011,0.629809362,0.530277765,0.317019715,0.473754943,0.227825029,0.237859336,0.495527443,0.487591652,0.4761114,0.067400021,0.656818154,3.863508020046482,-1.6156577061040103,1.2043335987428831
GCA_020355125,0.315266601,0.290037577,0.417622754,0.337253727,0.350486961,0.037386679,0.334173755,0.303265279,0.275670368,0.331600179,0.164802298,0.20822362,0.346878357,0.530677038,0.327167322,0.435663573,0.30458061,0.132593747,0.141335037,0.308411919,0.3056943,0.173026918,,0.36898697,0.504490069,0.247641635,0.160822305,0.066913951,0.152556811,0.081194741,0.14100895,0.223787235,0.316434804,,0.38538323,,0.407454174,-1.3811704190588268,-0.8221655802342377,-0.7097985718202158
GCA_020356005,0.411889762,0.501841466,0.08645897,0.349667658,0.41283584,,0.222201005,0.328443115,0.427066333,0.110858891,0.10652376,0.427440806,0.41449842,0.216772823,0.285985087,0.126616,0.315517616,0.590002981,0.361917571,0.163644649,,0.25692037,0.086324323,,,0.457140159,0.312282061,0.361634115,0.225880144,0.324076483,0.293403695,0.056641712,,0.116262743,0.257478972,0.402269049,0.450239693,-0.7569319543479278,1.443258165710427,2.999256059212386
GCA_020430505,0.615887473,0.618021686,0.684962685,0.658112876,0.595298983,0.438727545,,0.878452191,0.457363895,,0.627818685,,0.46233313,0.711717382,0.804598016,,0.479053546,0.579103311,0.647807022,,0.655159776,0.567218356,,0.736095226,,0.617464618,,0.740139479,0.490272295,,0.653044274,0.559688416,,,0.614335399,0.46225394,0.512300117,7.1619996223418285,0.7213902073372594,1.23684421992316
GCA_020431445,0.59312581,0.433180638,0.085542444,0.674738852,0.485906096,0.374674972,0.436121859,0.60407666,0.79188641,0.561400607,0.716393529,0.130766092,0.625062808,0.694544687,0.425483586,0.139579094,0.208883064,0.360340418,0.665932898,0.121112788,0.825955842,0.108485071,,0.319417488,0.206269354,0.117550606,0.745147575,,0.196051464,0.736706746,0.290991059,0.904256399,0.594389922,0.756363437,0.822128919,0.580347914,0.800060091,5.645203999084966,3.80606633209168,-3.015194946255598
GCA_020567425,,,,0.522861193,0.503167049,,0.468621318,0.635799746,,,0.665679268,,,0.601668684,0.634187187,,,0.776544178,0.616159702,,0.585975185,,0.426250385,0.474875273,,0.434899776,0.710302033,,,,,,,0.411084659,,0.518087101,,3.4260415460996327,1.130653023096574,-0.2290986175329917
GCA_020567525,,,,0.50422242,0.587698612,,0.539128742,0.536379395,,,0.682506891,,,0.556649698,0.698008838,,,0.744250972,0.734374197,,0.536290448,,0.419168187,0.544284699,,0.419146019,0.700202737,,,,,,,0.445900384,,0.54216535,,3.603013512478275,1.0471763424577278,-0.27953977121979806
GCA_020637435,0.346987486,,,,,0.229052445,,0.405562229,0.387056567,0.207535318,0.460078037,0.425456324,0.299579666,0.572592543,0.509825863,0.5229245,0.442445731,0.306062229,0.328794082,0.486248308,0.35370415,,0.026058314,0.360860482,,0.140916779,0.296610138,,0.373580442,,0.307308409,0.126419513,,0.095063573,0.357530589,0.339591102,,0.5070737804945414,0.4429630989502594,0.4362540400737034
GCA_020637495,0.423349772,0.447096834,0.42776044,0.472106543,0.352721856,0.252633613,,0.432254387,0.279469914,0.1682336,0.467047162,0.382140227,0.300787623,0.376468809,0.388644826,0.342736128,0.237502038,0.253001461,0.227177636,0.514650608,0.407724039,0.278240645,,,0.477640221,0.166045673,0.535111828,0.16806574,0.314283199,,0.31852513,0.221600793,,0.118485526,0.331040825,,0.559923934,0.5664078335921966,-0.03340244145267043,0.18059039490168796
